index, x, y, x0, y0
27, 0.339290492322, 0.610597510192, 0.374489795918, 0.537755102041
28, 0.328791151426, 0.617233363118, 0.364285714286, 0.542857142857
29, 0.318291810531, 0.623869216044, 0.354081632653, 0.547959183673
30, 0.307792469636, 0.63050506897, 0.34387755102, 0.55306122449
31, 0.297293128741, 0.637140921896, 0.333673469388, 0.558163265306
32, 0.286793787846, 0.643776774822, 0.323469387755, 0.563265306122
33, 0.276294446951, 0.650412627748, 0.313265306122, 0.568367346939
34, 0.265795106056, 0.657048480675, 0.30306122449, 0.573469387755
35, 0.259349031913, 0.649349207645, 0.292857142857, 0.578571428571
36, 0.253878994131, 0.638198001882, 0.282653061224, 0.583673469388
37, 0.248408956349, 0.62704679612, 0.272448979592, 0.588775510204
38, 0.242938918567, 0.615895590358, 0.262244897959, 0.59387755102
39, 0.237468880785, 0.604744384596, 0.252040816327, 0.598979591837
40, 0.232624151499, 0.593315594262, 0.254081632653, 0.591836734694
41, 0.228022635274, 0.581778837711, 0.259183673469, 0.581632653061
42, 0.223421119049, 0.57024208116, 0.264285714286, 0.571428571429
43, 0.218819602824, 0.558705324609, 0.269387755102, 0.561224489796
44, 0.214218086599, 0.547168568058, 0.274489795918, 0.551020408163
45, 0.209616570374, 0.535631811507, 0.279591836735, 0.540816326531
46, 0.205015054149, 0.524095054956, 0.284693877551, 0.530612244898
47, 0.211305926666, 0.516492742966, 0.289795918367, 0.520408163265
48, 0.222217763333, 0.510559571483, 0.294897959184, 0.510204081633
49, 0.2331296, 0.5046264, 0.3, 0.5
0, 0.599724, 0.4131653, 0.65, 0.4
1, 0.588282485135, 0.417054602698, 0.639795918367, 0.405102040816
2, 0.57684097027, 0.420943905396, 0.629591836735, 0.410204081633
3, 0.565399455405, 0.424833208094, 0.619387755102, 0.415306122449
4, 0.55395794054, 0.428722510792, 0.609183673469, 0.420408163265
5, 0.542516425676, 0.432611813491, 0.598979591837, 0.425510204082
6, 0.531074910811, 0.436501116189, 0.588775510204, 0.430612244898
7, 0.519633395946, 0.440390418887, 0.578571428571, 0.435714285714
8, 0.508191881081, 0.444279721585, 0.568367346939, 0.440816326531
9, 0.496750366216, 0.448169024283, 0.558163265306, 0.445918367347
10, 0.485308851351, 0.452058326981, 0.547959183673, 0.451020408163
11, 0.473858325821, 0.455919423899, 0.537755102041, 0.45612244898
12, 0.462281045078, 0.459383743237, 0.527551020408, 0.461224489796
13, 0.450703764335, 0.462848062575, 0.517346938776, 0.466326530612
14, 0.439126483592, 0.466312381913, 0.507142857143, 0.471428571429
15, 0.427549202849, 0.469776701251, 0.49693877551, 0.476530612245
16, 0.415971922106, 0.473241020589, 0.486734693878, 0.481632653061
17, 0.404394641363, 0.476705339928, 0.476530612245, 0.486734693878
18, 0.39281736062, 0.480169659266, 0.466326530612, 0.491836734694
19, 0.381240079877, 0.483633978604, 0.45612244898, 0.49693877551
20, 0.369662799134, 0.487098297942, 0.445918367347, 0.502040816327
21, 0.35808551839, 0.49056261728, 0.435714285714, 0.507142857143
22, 0.346508237647, 0.494026936618, 0.425510204082, 0.512244897959
23, 0.334930956904, 0.497491255956, 0.415306122449, 0.517346938776
24, 0.323353676161, 0.500955575294, 0.405102040816, 0.522448979592
25, 0.312298810639, 0.505628348752, 0.394897959184, 0.527551020408
26, 0.301843759185, 0.511688615823, 0.384693877551, 0.532653061224
27, 0.291388707731, 0.517748882895, 0.374489795918, 0.537755102041
28, 0.280933656277, 0.523809149966, 0.364285714286, 0.542857142857
29, 0.270478604823, 0.529869417037, 0.354081632653, 0.547959183673
30, 0.260023553368, 0.535929684109, 0.34387755102, 0.55306122449
31, 0.249568501914, 0.54198995118, 0.333673469388, 0.558163265306
32, 0.242011096453, 0.549681931061, 0.323469387755, 0.563265306122
33, 0.242249859881, 0.561764063733, 0.313265306122, 0.568367346939
34, 0.242488623309, 0.573846196405, 0.30306122449, 0.573469387755
35, 0.245448327785, 0.584192299729, 0.292857142857, 0.578571428571
36, 0.255315153083, 0.582315437689, 0.282653061224, 0.583673469388
37, 0.264332347738, 0.57427024419, 0.272448979592, 0.588775510204
38, 0.272246321869, 0.565460805486, 0.262244897959, 0.59387755102
39, 0.276609159672, 0.554191351897, 0.252040816327, 0.598979591837
40, 0.280971997475, 0.542921898309, 0.254081632653, 0.591836734694
41, 0.285334835279, 0.53165244472, 0.259183673469, 0.581632653061
42, 0.289697673082, 0.520382991132, 0.264285714286, 0.571428571429
43, 0.294060510885, 0.509113537543, 0.269387755102, 0.561224489796
44, 0.298423348688, 0.497844083955, 0.274489795918, 0.551020408163
45, 0.302767049097, 0.486567246787, 0.279591836735, 0.540816326531
46, 0.307104011822, 0.47528781009, 0.284693877551, 0.530612244898
47, 0.311440974548, 0.464008373393, 0.289795918367, 0.520408163265
48, 0.315777937274, 0.452728936697, 0.294897959184, 0.510204081633
49, 0.3201149, 0.4414495, 0.3, 0.5
0, 0.7639608, 0.6163423, 0.75, 0.6
1, 0.752422498415, 0.614530308213, 0.738775510204, 0.597959183673
2, 0.740884196829, 0.612718316427, 0.727551020408, 0.595918367347
3, 0.729345895244, 0.61090632464, 0.716326530612, 0.59387755102
4, 0.717807593659, 0.609094332853, 0.705102040816, 0.591836734694
5, 0.706269292073, 0.607282341066, 0.69387755102, 0.589795918367
6, 0.694730990488, 0.60547034928, 0.682653061224, 0.587755102041
7, 0.683192688903, 0.603658357493, 0.671428571429, 0.585714285714
8, 0.671654387317, 0.601846365706, 0.660204081633, 0.583673469388
9, 0.660116085732, 0.600034373919, 0.648979591837, 0.581632653061
10, 0.648577784147, 0.598222382133, 0.637755102041, 0.579591836735
11, 0.637039482561, 0.596410390346, 0.626530612245, 0.577551020408
12, 0.62550168597, 0.594595186852, 0.615306122449, 0.575510204082
13, 0.613964071252, 0.592778826666, 0.604081632653, 0.573469387755
14, 0.602426456534, 0.59096246648, 0.592857142857, 0.571428571429
15, 0.590888841816, 0.589146106294, 0.581632653061, 0.569387755102
16, 0.579351227097, 0.587329746109, 0.570408163265, 0.567346938776
17, 0.567813612379, 0.585513385923, 0.559183673469, 0.565306122449
18, 0.556275997661, 0.583697025737, 0.547959183673, 0.563265306122
19, 0.544738382943, 0.581880665551, 0.536734693878, 0.561224489796
20, 0.533200768225, 0.580064305365, 0.525510204082, 0.559183673469
21, 0.521663153507, 0.57824794518, 0.514285714286, 0.557142857143
22, 0.510125538788, 0.576431584994, 0.50306122449, 0.555102040816
23, 0.49858792407, 0.574615224808, 0.491836734694, 0.55306122449
24, 0.487050309352, 0.572798864622, 0.480612244898, 0.551020408163
25, 0.475512694634, 0.570982504437, 0.469387755102, 0.548979591837
26, 0.463975079916, 0.569166144251, 0.458163265306, 0.54693877551
27, 0.452437465198, 0.567349784065, 0.44693877551, 0.544897959184
28, 0.440899850479, 0.565533423879, 0.435714285714, 0.542857142857
29, 0.429430647091, 0.563331538076, 0.424489795918, 0.540816326531
30, 0.417972505817, 0.561067312766, 0.413265306122, 0.538775510204
31, 0.406514364543, 0.558803087457, 0.402040816327, 0.536734693878
32, 0.395056223269, 0.556538862147, 0.390816326531, 0.534693877551
33, 0.383598081995, 0.554274636837, 0.379591836735, 0.532653061224
34, 0.372139940721, 0.552010411527, 0.368367346939, 0.530612244898
35, 0.360681799447, 0.549746186218, 0.357142857143, 0.528571428571
36, 0.349223658173, 0.547481960908, 0.345918367347, 0.526530612245
37, 0.337765516898, 0.545217735598, 0.334693877551, 0.524489795918
38, 0.326307375624, 0.542953510288, 0.323469387755, 0.522448979592
39, 0.31484923435, 0.540689284978, 0.312244897959, 0.520408163265
40, 0.303391093076, 0.538425059669, 0.301020408163, 0.518367346939
41, 0.291932951802, 0.536160834359, 0.289795918367, 0.516326530612
42, 0.280474810528, 0.533896609049, 0.278571428571, 0.514285714286
43, 0.269196440541, 0.530895924127, 0.267346938776, 0.512244897959
44, 0.257983754677, 0.527626154499, 0.25612244898, 0.510204081633
45, 0.246771068813, 0.524356384871, 0.244897959184, 0.508163265306
46, 0.235558382948, 0.521086615243, 0.233673469388, 0.50612244898
47, 0.224345697084, 0.517816845615, 0.222448979592, 0.504081632653
48, 0.21313301122, 0.514547075987, 0.211224489796, 0.502040816327
49, 0.2044862, 0.5073364, 0.2, 0.5
0, 0.3107236, 0.5078022, 0.3, 0.5
1, 0.299605167092, 0.553249421142, 0.279795676678, 0.540408646645
2, 0.308876026601, 0.58988792132, 0.259591353355, 0.580817293289
3, 0.355212818536, 0.597446288939, 0.273731322289, 0.6
4, 0.401467085262, 0.605510185162, 0.318909562677, 0.6
5, 0.446710243423, 0.617746911241, 0.364087803065, 0.6
6, 0.444144117618, 0.625498052051, 0.409266043453, 0.6
7, 0.397814610209, 0.619763958411, 0.445726714657, 0.598779061331
8, 0.351735972113, 0.610750483839, 0.402286754612, 0.586367644175
9, 0.305998361224, 0.600365235184, 0.358846794566, 0.573956227019
10, 0.261063141142, 0.586752387983, 0.315406834521, 0.561544809863
11, 0.216127921061, 0.573139540783, 0.271966874476, 0.549133392707
12, 0.171432708949, 0.558759852989, 0.22852691443, 0.536721975552
13, 0.145050848299, 0.53714174015, 0.185086954385, 0.524310558396
14, 0.188620590779, 0.520101652537, 0.14164699434, 0.51189914124
15, 0.235311976481, 0.520847945909, 0.10184302904, 0.500283542929
16, 0.282212855552, 0.523036816611, 0.146495923189, 0.507153218952
17, 0.329000821843, 0.526488066306, 0.191148817338, 0.514022894975
18, 0.375545670959, 0.532657396365, 0.235801711487, 0.520892570998
19, 0.422090520076, 0.538826726423, 0.280454605637, 0.527762247021
20, 0.468635369192, 0.544996056482, 0.325107499786, 0.534631923044
21, 0.515232348907, 0.550754738844, 0.369760393935, 0.541501599067
22, 0.561842310843, 0.55641115653, 0.414413288084, 0.54837127509
23, 0.608005963645, 0.564579613673, 0.459066182233, 0.555240951113
24, 0.654451836322, 0.570486135542, 0.503719076382, 0.562110627136
25, 0.701273928045, 0.573972789021, 0.548371970531, 0.568980303159
26, 0.748078381088, 0.577691227938, 0.59302486468, 0.575849979182
27, 0.794946200297, 0.580001047099, 0.63767775883, 0.582719655205
28, 0.841895476954, 0.580500080221, 0.682330652979, 0.589589331227
29, 0.888173591088, 0.574722287562, 0.726983547128, 0.59645900725
30, 0.878101864511, 0.546343513745, 0.768214409999, 0.58785706
31, 0.855190015381, 0.505543571851, 0.805804978212, 0.562796681192
32, 0.820175553664, 0.474336055174, 0.843395546424, 0.537736302384
33, 0.779196070153, 0.456290102099, 0.880986114637, 0.512675923575
34, 0.732534027211, 0.451080748863, 0.87767360582, 0.5
35, 0.685871984269, 0.445871395628, 0.832495365432, 0.5
36, 0.639209941327, 0.440662042392, 0.787317125044, 0.5
37, 0.592365793543, 0.438405285263, 0.742138884656, 0.5
38, 0.545417254666, 0.437841095626, 0.696960644268, 0.5
39, 0.498468715789, 0.43727690599, 0.65178240388, 0.5
40, 0.451520176912, 0.436712716353, 0.606604163492, 0.5
41, 0.404570856549, 0.436237238699, 0.561425923104, 0.5
42, 0.357619664383, 0.43597424297, 0.516247682716, 0.5
43, 0.310668472216, 0.435711247242, 0.471069442328, 0.5
44, 0.263717280049, 0.435448251514, 0.42589120194, 0.5
45, 0.216772500759, 0.435585016789, 0.380712961552, 0.5
46, 0.169853902755, 0.43735385087, 0.335534721164, 0.5
47, 0.122935304752, 0.439122684951, 0.290356480776, 0.5
48, 0.143775116103, 0.453303466451, 0.245178240388, 0.5
49, 0.1855736, 0.4741938, 0.2, 0.5
0, 0.7719893, 0.5956373, 0.75, 0.6
1, 0.769581059231, 0.590551089457, 0.747959183673, 0.595918367347
2, 0.767172818462, 0.585464878914, 0.745918367347, 0.591836734694
3, 0.764764577692, 0.58037866837, 0.74387755102, 0.587755102041
4, 0.762356336923, 0.575292457827, 0.741836734694, 0.583673469388
5, 0.759948096154, 0.570206247284, 0.739795918367, 0.579591836735
6, 0.757539855385, 0.565120036741, 0.737755102041, 0.575510204082
7, 0.755131614616, 0.560033826198, 0.735714285714, 0.571428571429
8, 0.752723373846, 0.554947615655, 0.733673469388, 0.567346938776
9, 0.750315133077, 0.549861405111, 0.731632653061, 0.563265306122
10, 0.747906892308, 0.544775194568, 0.729591836735, 0.559183673469
11, 0.745498651539, 0.539688984025, 0.727551020408, 0.555102040816
12, 0.743305079491, 0.534525577208, 0.725510204082, 0.551020408163
13, 0.741922602639, 0.529070495261, 0.723469387755, 0.54693877551
14, 0.740540125786, 0.523615413314, 0.721428571429, 0.542857142857
15, 0.739157648933, 0.518160331368, 0.719387755102, 0.538775510204
16, 0.737775172081, 0.512705249421, 0.717346938776, 0.534693877551
17, 0.736392695228, 0.507250167475, 0.715306122449, 0.530612244898
18, 0.735010218376, 0.501795085528, 0.713265306122, 0.526530612245
19, 0.733627741523, 0.496340003581, 0.711224489796, 0.522448979592
20, 0.73224526467, 0.490884921635, 0.709183673469, 0.518367346939
21, 0.730862787818, 0.485429839688, 0.707142857143, 0.514285714286
22, 0.729480310965, 0.479974757742, 0.705102040816, 0.510204081633
23, 0.728097834113, 0.474519675795, 0.70306122449, 0.50612244898
24, 0.72671535726, 0.469064593848, 0.701020408163, 0.502040816327
25, 0.725332880407, 0.463609511902, 0.698979591837, 0.497959183673
26, 0.723950403555, 0.458154429955, 0.69693877551, 0.49387755102
27, 0.722567926702, 0.452699348009, 0.694897959184, 0.489795918367
28, 0.72118544985, 0.447244266062, 0.692857142857, 0.485714285714
29, 0.719177811174, 0.442099536636, 0.690816326531, 0.481632653061
30, 0.715668299337, 0.43770039036, 0.688775510204, 0.477551020408
31, 0.712158787501, 0.433301244083, 0.686734693878, 0.473469387755
32, 0.708649275664, 0.428902097807, 0.684693877551, 0.469387755102
33, 0.705139763828, 0.424502951531, 0.682653061224, 0.465306122449
34, 0.701630251991, 0.420103805254, 0.680612244898, 0.461224489796
35, 0.698120740154, 0.415704658978, 0.678571428571, 0.457142857143
36, 0.694611228318, 0.411305512701, 0.676530612245, 0.45306122449
37, 0.691101716481, 0.406906366425, 0.674489795918, 0.448979591837
38, 0.687592204645, 0.402507220149, 0.672448979592, 0.444897959184
39, 0.684082692808, 0.398108073872, 0.670408163265, 0.440816326531
40, 0.680573180972, 0.393708927596, 0.668367346939, 0.436734693878
41, 0.677063669135, 0.389309781319, 0.666326530612, 0.432653061224
42, 0.673554157299, 0.384910635043, 0.664285714286, 0.428571428571
43, 0.669226383096, 0.383355750092, 0.662244897959, 0.424489795918
44, 0.66391570258, 0.385217425077, 0.660204081633, 0.420408163265
45, 0.658605022064, 0.387079100062, 0.658163265306, 0.416326530612
46, 0.653294341548, 0.388940775046, 0.65612244898, 0.412244897959
47, 0.647983661032, 0.390802450031, 0.654081632653, 0.408163265306
48, 0.642672980516, 0.392664125015, 0.652040816327, 0.404081632653
49, 0.6373623, 0.3945258, 0.65, 0.4
0, 0.4434837, 0.5699435, 0.45, 0.6
1, 0.455934069594, 0.553776291516, 0.465614903157, 0.589590064562
2, 0.471209744786, 0.541191003405, 0.481229806315, 0.579180129124
3, 0.489832291924, 0.532848877099, 0.496844709472, 0.568770193685
4, 0.508454839061, 0.524506750794, 0.512459612629, 0.558360258247
5, 0.527077386198, 0.516164624488, 0.528074515787, 0.547950322809
6, 0.545699933336, 0.507822498183, 0.543689418944, 0.537540387371
7, 0.564322480473, 0.499480371877, 0.559304322101, 0.527130451932
8, 0.583554864029, 0.492892776441, 0.574919225259, 0.516720516494
9, 0.603336823475, 0.487886339219, 0.590534128416, 0.506310581056
10, 0.623118782921, 0.482879901996, 0.606149031573, 0.504099354382
11, 0.642900742367, 0.477873464774, 0.621763934731, 0.51450928982
12, 0.662771665822, 0.477366751978, 0.637378837888, 0.524919225259
13, 0.682736053182, 0.481587364554, 0.652993741045, 0.535329160697
14, 0.692090230625, 0.494532061815, 0.668608644203, 0.545739096135
15, 0.692372802159, 0.514935749876, 0.68422354736, 0.556149031573
16, 0.692655373694, 0.535339437938, 0.699838450517, 0.566558967012
17, 0.691366644671, 0.555667547845, 0.715453353675, 0.57696890245
18, 0.689127109733, 0.575949924837, 0.731068256832, 0.587378837888
19, 0.686887574794, 0.596232301829, 0.746683159989, 0.597788773326
20, 0.679325404489, 0.611297679831, 0.735457977282, 0.597355995869
21, 0.659091990258, 0.613943295403, 0.7169939091, 0.593998892564
22, 0.638858576028, 0.616588910974, 0.698529840918, 0.590641789258
23, 0.618625161797, 0.619234526546, 0.680065772736, 0.587284685952
24, 0.598391747566, 0.621880142118, 0.661601704554, 0.583927582646
25, 0.578158333336, 0.62452575769, 0.643137636371, 0.58057047934
26, 0.557989145723, 0.623277389246, 0.624673568189, 0.577213376034
27, 0.537853986129, 0.619965942236, 0.606209500007, 0.573856272729
28, 0.517718826535, 0.616654495226, 0.587745431825, 0.570499169423
29, 0.497583666941, 0.613343048216, 0.569281363643, 0.567142066117
30, 0.477448507347, 0.610031601206, 0.550817295461, 0.563784962811
31, 0.457313347753, 0.606720154196, 0.532353227279, 0.560427859505
32, 0.437178188159, 0.603408707186, 0.513889159096, 0.557070756199
33, 0.417043028565, 0.600097260176, 0.495425090914, 0.553713652894
34, 0.39690786897, 0.596785813166, 0.476961022732, 0.550356549588
35, 0.376772709376, 0.593474366156, 0.45849695455, 0.546999446282
36, 0.356637549782, 0.590162919146, 0.440032886368, 0.543642342976
37, 0.336502390188, 0.586851472136, 0.421568818186, 0.54028523967
38, 0.316367230594, 0.583540025126, 0.403104750004, 0.536928136364
39, 0.296232071, 0.580228578116, 0.384640681821, 0.533571033058
40, 0.276096911406, 0.576917131105, 0.366176613639, 0.530213929753
41, 0.256575758604, 0.571039078386, 0.347712545457, 0.526856826447
42, 0.237121911251, 0.564879682608, 0.329248477275, 0.523499723141
43, 0.217668063898, 0.55872028683, 0.310784409093, 0.520142619835
44, 0.198214216545, 0.552560891052, 0.292320340911, 0.516785516529
45, 0.178760369192, 0.546401495275, 0.273856272729, 0.513428413223
46, 0.159306521839, 0.540242099497, 0.255392204546, 0.510071309918
47, 0.144614247691, 0.526554024479, 0.236928136364, 0.506714206612
48, 0.130711873846, 0.511617012239, 0.218464068182, 0.503357103306
49, 0.1168095, 0.49668, 0.2, 0.5
0, 0.705627, 0.416386, 0.65, 0.4
1, 0.713156570952, 0.42673178384, 0.658163265306, 0.408163265306
2, 0.720686141903, 0.43707756768, 0.666326530612, 0.416326530612
3, 0.729449400005, 0.446366854177, 0.674489795918, 0.424489795918
4, 0.738513879861, 0.455398182258, 0.682653061224, 0.432653061224
5, 0.747578359717, 0.464429510339, 0.690816326531, 0.440816326531
6, 0.756642839574, 0.473460838421, 0.698979591837, 0.448979591837
7, 0.76570731943, 0.482492166502, 0.707142857143, 0.457142857143
8, 0.77467054542, 0.491614196023, 0.715306122449, 0.465306122449
9, 0.782653844446, 0.501614026953, 0.723469387755, 0.473469387755
10, 0.790637143472, 0.511613857884, 0.731632653061, 0.481632653061
11, 0.798620442499, 0.521613688814, 0.739795918367, 0.489795918367
12, 0.806603741525, 0.531613519744, 0.747959183673, 0.497959183673
13, 0.814587040551, 0.541613350674, 0.75612244898, 0.50612244898
14, 0.822570339578, 0.551613181604, 0.764285714286, 0.514285714286
15, 0.830322125973, 0.561729317953, 0.772448979592, 0.522448979592
16, 0.833578949045, 0.574103597142, 0.780612244898, 0.530612244898
17, 0.836835772117, 0.586477876331, 0.788775510204, 0.538775510204
18, 0.840092595188, 0.598852155521, 0.79693877551, 0.54693877551
19, 0.84334941826, 0.61122643471, 0.805102040816, 0.555102040816
